Name	logFC	logCPM	LR	PValue	adj.p.value
99	NOM1	-0.523330590625596	3.06685781096358	10.2112758307654	0.00139584576168089	0.0235873716095901
100	ZNF213	-1.3111616548579	0.217126647126518	9.98115874588072	0.00158150129005465	0.0256717075095749
101	KCNJ3	0.85573482240567	1.16550649990475	9.7515076899863	0.00179175702862785	0.0278681932893478
102	PPFIA3	-0.60713405788638	2.84372579196235	9.68888466321593	0.00185386034303299	0.0285306485859317
103	BMP5	0.974864777000401	1.15924948107592	9.49571563658636	0.00205952239012515	0.0305506661289538
104	ARHGAP26	0.291257830705759	4.81019871332038	9.45640077759576	0.00210413542165851	0.030982727310737
105	SSU72	-0.872080191436253	1.16889748614371	9.28489178205834	0.00231051571292391	0.0327400733361737
106	CMAHP	0.474718027828523	3.14980170524599	9.2255028271181	0.00238667139491662	0.0334840232312547
107	PCYT2	-1.28150111740201	1.72667149512572	9.18693041976768	0.00243749320247885	0.0339369262075263
108	PMPCA	-0.915553511316671	1.4783347741293	9.17523242531089	0.00245312211763942	0.0340937035131768
109	KLHL22	-0.598120713957895	2.14276813221565	9.17483885080789	0.00245364971117791	0.0340937035131768
110	RABIF	-0.932373672740168	1.08573036175142	9.0408270270742	0.00264016175540405	0.0357162378218228
111	USP7	-0.448427007338324	3.44900563392774	9.03162576588496	0.00265348385647685	0.0358560510862385
112	GTDC1	0.376633726296441	4.09039833400314	9.01118521503922	0.00268332356841761	0.0361425935608567
113	MAP3K6	-0.667947498271849	2.85613222586838	8.94324746002081	0.00278497159740591	0.0370763285922055
114	MKNK1	-0.386021957654001	3.58212432441829	8.7446660871624	0.00310508954316212	0.0397321270633092
115	ATG16L1	-0.506434020635333	3.00020526238622	8.6595130785527	0.00325358227101006	0.0409828113205262
116	GBE1	0.53479428324558	3.1254728338065	8.44006777921466	0.00367042567948713	0.0442445220190589
117	RCL1	-0.505600106263568	2.91253028567878	8.43978780773564	0.00367099080831031	0.0442445220190589
118	LRRC27	-0.448638794089464	3.13099878504722	8.41162180105979	0.00372829920587839	0.0446598075958612
119	PRKCD	-0.554793383830587	2.84995994316025	8.31237397257039	0.00393758917412473	0.0462572544015684
120	FLNA	-0.761780952802917	2.92874956017308	8.24117009977924	0.00409507245555439	0.0474435552531709
121	AVPR2	-1.12333419781202	0.640165871406221	8.05669567205823	0.00453357917387629	0.0506290289487001
122	KLF10	0.60643739896516	2.28079320859753	8.04695886752473	0.00455801054110268	0.0508020910768624
123	ZNF207	-0.589077979299672	2.19651748841516	7.99460182399594	0.00469170167865465	0.0517581936948284
124	PPM1H	0.465089270322032	2.91853148844082	7.98936489312601	0.00470529177846373	0.0518710405394214
125	FAM110B	0.498218755185245	2.4501619095214	7.95078941004432	0.00480664058805086	0.0525273534220185
127	SLAMF8	-0.545952993974869	2.46728987114796	7.92783064409127	0.00486801269840208	0.0529569783377171
128	KCNAB2	-0.412958312913678	4.28803154323606	7.85306575473975	0.00507346016169034	0.0544139053477828
129	ARFGAP2	-1.50101341350015	0.698883338966744	7.79561889973271	0.00523730679818377	0.0556180295408768
130	C11orf49	-0.396076504315688	3.43075886458605	7.64061999756211	0.0057068298418031	0.0588411301736208
131	CTDSP2	0.610622945772945	2.68617331562776	7.6018502466121	0.00583084339557893	0.0597151546346923
132	DOCK10	0.301902660283446	4.32758339787793	7.57789935524734	0.00590882595460442	0.0602112820227965
133	ITPK1	-0.408111627839275	2.99281531386332	7.54152468577908	0.00602930007699516	0.0608762087680534
134	NEDD1	0.675841767150501	1.83545167873599	7.35150566237594	0.00670066156045196	0.0652991134479007
135	RGS12	-0.341676519188726	4.62684782891541	7.28192645341591	0.0069651799453726	0.0668695650402852
136	DSCAML1	-0.886656314447996	1.80049332629134	7.2728370440213	0.0070005141468924	0.067077653734769
137	FBXW8	-0.668829174671443	1.66873688376155	7.25407257184408	0.00707403960683018	0.0675306060726252
138	STK32C	-0.652398257298968	2.62312907867096	7.2469496615696	0.0071021557049062	0.0677391534898509
139	LAPTM5	-0.462513438952147	2.62045957526729	7.06350978864026	0.00786697231236007	0.0723141626619433
140	YY1AP1	-0.658755870517716	1.73801686781385	7.05015106345808	0.00792585668718033	0.072622862406067
141	RP11-588H23.3	0.498922485896011	2.32410877730899	7.02850800880664	0.00802221625337843	0.0731560844883716
142	CTA-414D7.1	-0.697559183218558	1.2248998097876	7.01073449756319	0.00810224333776299	0.0736089668437546
143	CLEC10A	-0.753626690861484	2.08581897981154	6.98805507106895	0.00820554700943391	0.0741642400052325
144	LCP1	0.501314268954501	2.71496949702529	6.88770850142255	0.00867904570124671	0.0767991401698901
145	MYL9	-0.713755009169154	1.75072725231861	6.84899057785881	0.00886913688044098	0.0778246591031873
146	MINOS1P2	-1.20532234857458	0.0682224326546655	6.82549178691389	0.00898658078032374	0.0784791249375374
147	RPL6	-0.659731864599875	1.64991039487532	6.7955838398405	0.00913836337266354	0.0792345976697998
148	ZNF385B	0.358489514606143	4.2173599775046	6.74434682187166	0.00940452016766394	0.0807388220211041
149	BYSL	-0.873121887394695	0.932898655244268	6.64050891030311	0.0099685454035896	0.0837768807994401
150	RPS12P26	-0.762664493324314	1.35543887979632	6.60008651718448	0.0101973812600273	0.0848812762483281
151	CRLF1	-0.734077056781652	2.13361487490334	6.51422388834994	0.0107015015827034	0.0874500304119078
152	DHX16	-0.553505730491111	2.16356061417208	6.44565969192727	0.0111223733299572	0.08944658843819
153	TPM4	-0.51528675522525	3.01279803779283	6.44026571649883	0.0111561957616292	0.0895903968711519
154	CYP46A1	-0.439850851360696	3.10745741821743	6.38883249717032	0.0114840536505488	0.0913186735179481
155	HMGN3	2.9124288274527	-1.17407575668543	6.38200625068701	0.0115283044796063	0.0914713401181269
156	ZNF552	-0.961075572718147	0.845940537193096	6.35583245875688	0.0116996034972772	0.0922650682922623
158	GIT1	-0.588841395329395	2.32506200819968	6.29052257988537	0.0121385257015514	0.0944666203837416
159	FAM195B	-0.534776857309005	2.27289615174368	6.26809076510187	0.0122931535399755	0.0952172958625791
160	KHK	-0.498325416674223	2.16183946223025	6.26619261882383	0.0123063304166828	0.0953056922269765
161	C1orf86	-0.50813280862593	3.11470915158429	6.25063301531727	0.012414893193123	0.0957947694489353
162	NHP2	-0.798757714964043	1.25254816362982	6.23768262805701	0.0125060009391925	0.096306637070758
163	RP11-129H15.4	1.60881999992631	-0.183026629023897	6.18961596305102	0.0128502070016557	0.097986456339912
164	SLC9A9	0.559161806483994	2.05858844764673	6.15900847510926	0.0130744477534082	0.0992131743372519
165	FAM136A	-3.79124699218777	-1.35371949577778	6.14015707740304	0.013214557426891	0.0998276142657277
166	RSRC2	-0.525408117501104	2.110691013338	6.13148821614846	0.0132795044482633	0.100150323402681
167	GGA3	-0.864368302974262	1.63263445128771	6.09842295029279	0.0135302577489684	0.101340917631018
168	RP1-178F10.3	-0.748955441623034	1.53608449038997	6.03937772803372	0.0139902146236414	0.103338769100581
169	EPAS1	-0.30887816666473	3.93882938125199	6.02581192846671	0.0140981448872236	0.103866140404474
170	NAP1L4	-0.466933636387447	2.91845157371201	6.00883556475634	0.0142344178328481	0.104469761222562
171	NUP98	-0.299096242874886	3.72659806526349	5.98895709282955	0.0143957110596414	0.10520467052211
172	C1orf132	0.538474242810642	2.77992178513212	5.91116351746411	0.0150452315187113	0.107971529358489
173	STX16-NPEPL1	-0.792598475277738	1.16015970873817	5.72859532297016	0.0166908281199181	0.115036275338778
174	GTF3C2	-0.651963954961919	1.4557715401784	5.64857598254088	0.0174695529795315	0.118171883798365
175	KLHL38	0.535565599141443	1.79094460907323	5.5283663921051	0.0187105668061892	0.1233265257261
176	ISYNA1	-1.12277513782975	0.229777624334474	5.50151173717219	0.0190000412636132	0.124668658239566
177	PADI2	-0.364163500321708	3.09523587947468	5.49647185052826	0.0190548814056029	0.124869229203828
178	CDC25A	-0.551978022798523	2.01079545757482	5.48795375505737	0.0191479408627187	0.125198074871622
179	ITPR2	0.293585175037224	3.50257997309456	5.47758924449016	0.0192618060065295	0.125592927268719
180	PPP1R16B	-0.447865790221511	2.60825437525052	5.4600896610851	0.0194556484257796	0.126353530368446
181	C14orf2	-0.55591930331725	1.93830415162518	5.41141643056623	0.0200054770574125	0.128694278545764
182	ZFYVE26	-0.35317845079347	3.00096396402127	5.37216803637604	0.0204605309667305	0.130564291966375
183	DNAH12	0.394709191330015	2.74778897687562	5.36683476076893	0.0205231872874999	0.130794156359429
184	RP11-1379J22.2	-1.54197638475401	0.195903435092971	5.32526485314764	0.0210184141820171	0.132884151226253
185	AKAP17A	-0.763954253864642	1.02443596484839	5.32167247166595	0.0210617871076947	0.133061705748419
186	TUBA8	0.389036877860381	3.10860616578595	5.26607046393959	0.0217450455821975	0.135585219813538
187	KLHL31	-0.71263000465676	1.11863327520964	5.25511438203874	0.0218823630184043	0.13617863414132
188	FYCO1	0.497273552224998	2.62462163142558	5.16568074449739	0.0230374272771373	0.140955340991421
189	C4orf36	-0.592869947541656	1.48941919555178	5.16052603215081	0.0231058981106554	0.141236072764397
190	GHR	0.316079353937224	3.56443958673682	5.14627724049021	0.0232962668082142	0.142027239215066
191	ACTR1B	-0.884382813615082	1.02708433218938	5.13803154650449	0.0234071742137562	0.142403089660049
192	GGA2	-0.363437604238366	3.24676190114666	5.12067690040847	0.0236423926797935	0.143189028655762
193	ECM1	-0.557632728155251	1.42974806384864	5.08852376790054	0.0240846852591029	0.14486394138686
194	RINT1	-0.598303588557031	1.78704331942246	5.08662237722445	0.0241111077443783	0.144971255852845
195	CCDC171	0.319389989123507	3.90243103999139	5.08538706038086	0.0241282903161954	0.145034209331228
196	IFFO2	-0.612065777160247	2.60820258631033	5.07600802854728	0.0242591625609767	0.145585969740869
197	BPIFB9P	-0.471717717347752	2.04655629149984	5.07488342907783	0.0242749042677368	0.145622063912275
198	ABCD3	-0.467159868597214	2.40139232767636	5.04679388745537	0.0246715490253669	0.146998419207855
199	RP11-418J17.1	0.743334738924324	1.05542056705987	5.04070495892301	0.0247584126952799	0.147320249472094
200	VPS41	0.279714832140279	4.1036214340285	5.03756962913453	0.0248032645602637	0.147515589692711
201	C8orf33	-0.932422699362577	0.829231540091048	5.03420247848402	0.0248515266342951	0.147705049234531
202	FAM189B	-0.56415253332978	1.52810286504099	5.03044116972168	0.0249055535462861	0.14791880674984
203	AC005154.7	-2.18117005280132	-1.02807852036819	5.00812509258748	0.0252286163872996	0.149111664543405
204	CHD3	-0.476886829524319	2.51339596072245	5.00635305332084	0.0252544554118978	0.149192505641335
205	SUZ12P1	-0.533662914301184	1.85443011901601	4.946595893813	0.0261420936915516	0.152308746802932
206	SFPQ	-0.438114376371593	2.41088687871128	4.93647820423353	0.0262955624429548	0.152917050258628
207	PPARGC1A	0.284053280839314	3.59436563956119	4.88155234280892	0.0271451957630425	0.155974429542618
208	IL20RA	-0.711742005085734	1.39269572914694	4.79015320077585	0.0286228806505675	0.161299510254241
209	FLI1	-0.391271481766365	2.64358930190818	4.76958651942662	0.0289667818276111	0.162529932337149
210	AQP1	-0.361934701862937	2.84617613177332	4.75536845870601	0.0292070390960793	0.16337281084938
211	ANGPT1	0.35888624449082	2.96053198688606	4.75337436613246	0.0292409009102664	0.16347678106793
212	ZNF517	-0.571669698678836	1.77118355838774	4.7441710282879	0.0293977140483698	0.163938576225449
213	SUPT3H	0.365747889479437	2.75720725832845	4.66356166984971	0.030809218732337	0.168684063741538
214	LRRC14B	0.558349806966132	1.81548160141376	4.60881292151055	0.0318080446359035	0.172275828131122
215	AC013275.2	-0.898804339654662	0.689616840616817	4.59788213319926	0.0320114775898128	0.172943940661871
216	ZFYVE19	-0.754117456848229	0.659355474712764	4.58912315189245	0.0321754707754966	0.173456935390757
217	ELTD1	0.548026776854705	2.0566286014614	4.57588679539022	0.032424958963686	0.174262781894429
218	ZNF445	-0.460981290144054	2.18091245711662	4.57043008788475	0.0325283979108841	0.174612229457567
219	RALB	-0.45575527730061	2.30917980338357	4.52344042235302	0.0334335351250841	0.177510908553099
220	KIAA0408	0.367380773586603	2.61933419844872	4.50321460338699	0.0338311971165601	0.17883069861163
221	CDIPT	-1.22497301935008	0.437017277139194	4.50032636030065	0.0338883851489176	0.17901969045833
222	ANKRD37	-3.22195892159015	-1.70037307202174	4.4499932034726	0.0349013856559673	0.182157783261626
223	PSMD3	-0.364015227537138	2.60559145029678	4.40236416338263	0.0358891455892147	0.185234534954314
224	EFTUD1	0.349694099548177	2.88434461383685	4.37411428743173	0.0364887892421409	0.187147091994621
225	GLE1	-0.557158955112304	1.77578725824159	4.37027679165982	0.0365710510210004	0.187372811892223
226	ZNF213-AS1	-0.922606549512849	0.703461229545629	4.36960542207684	0.0365854626569801	0.187402705331509
227	ZSWIM7	-0.538982329328088	1.42078912125703	4.36213652299171	0.036746191856119	0.187985360222361
228	CTC1	-0.48755098099041	2.29775664630398	4.35686257161583	0.0368601314779233	0.188344277858011
229	CYBRD1	-0.594517276241659	1.28525891989856	4.34949704447872	0.0370198774840828	0.188822173834705
230	CD99	-0.377795784471103	2.82772002209156	4.34641501285897	0.0370869366269811	0.189039263906388
231	COPS8P2	0.663461038760681	1.47717719130564	4.3356134933077	0.0373229632012637	0.189687459634404
232	USP25	0.289035561335116	3.4072201486587	4.32968701827692	0.0374531320059782	0.19000935037642
233	LZTS1	-0.423951120998416	2.4046504417315	4.29760413536931	0.0381661041352796	0.192334875466692
234	SNAPC3	-0.539511947410778	1.92820436984044	4.2714897643864	0.0387569370245105	0.194279217308973
235	MST1R	-0.69562424408189	1.30963600162404	4.2713063175008	0.0387611212307957	0.19429117673498
236	PDE4C	-0.402825417159265	3.69087914064876	4.25384551521908	0.0391615579103697	0.19544596982708
237	PLBD2	-0.537401039271467	1.29520872550828	4.21419575399753	0.0400870653618159	0.198124621728523
238	ANKRD16	-1.59238523887152	-1.10332502466011	4.20239946297739	0.0403668237659992	0.198961166365241
239	HEATR5A	0.316736606678068	3.23981832359368	4.19181247466339	0.0406196478172757	0.199542726988877
240	PSEN2	-0.386864310388676	2.89785077371879	4.18691821808614	0.0407370871928078	0.199946899953432
241	PARP1	-0.370976496895397	3.1312698385531	4.17537603196758	0.0410154600238558	0.200811439485056
242	TEF	0.392841754787737	2.69706827872819	4.17007997816449	0.0411438574305132	0.201185206242793
243	AJ006998.2	0.582892785434214	1.24693093162901	4.14951629792506	0.0416464189771647	0.202605974431395
245	SRSF9	-0.702593394398897	1.14430459692558	4.12941873932165	0.0421438240490288	0.203985170942279
246	DGKA	-0.489834951489045	2.29520908697773	4.10426679233245	0.0427751348875527	0.205789619592837
247	CYBA	-0.584009551703211	1.68181875112725	4.09965734388393	0.0428919055173598	0.206167779523401
248	CRTC1	-0.446908719956399	2.99164448266428	4.08973490067547	0.0431444085661397	0.206775872743803
249	ENC1	-0.487116709138878	1.42533213714638	4.07384498549444	0.0435520316801755	0.207943772597682
250	LPHN3	0.246354029822216	3.95722121002309	4.06916754470648	0.0436727921027531	0.208207497234056
251	STXBP4	0.580395132796034	1.63965688686212	4.01229990956879	0.0451694946467092	0.212531530683541
252	SLC25A22	-1.31450894348787	-0.770743657395131	3.99916074795273	0.0455229258539792	0.213494933783411
253	PLTP	-0.538142633374001	1.32582792903864	3.96551986949235	0.0464411794923353	0.216215161665781
254	C8orf59	0.759874967106613	0.619102111754508	3.96345012992721	0.0464983083357059	0.216406528283633
255	ZNF558	-1.11495385275425	0.206921561247078	3.96328439957959	0.0465028860183578	0.21641850999368
256	NCR3LG1	-0.65477454130056	1.32031221479882	3.94881471181877	0.0469043945013332	0.217705630690477
257	C16orf87	-0.629822629286319	1.18246897288486	3.90925352331018	0.0480209225516475	0.220866804370864
258	USP28	-0.313503759675823	3.18874278945951	3.89294406470865	0.0484893532556479	0.222153384518131
259	SPAG9	0.22979654895558	4.37567271423551	3.8597316127617	0.0494582392745988	0.224731699193779
260	TESC	-0.509597894048611	2.62851266461391	3.85942025185289	0.0494674185435132	0.224743099113578
261	IZUMO4	-1.09406671931857	-0.0531252173754657	3.8556129948192	0.0495798063982548	0.225000184165146
262	PPME1	0.507787141579148	2.09307476276556	3.84697356083145	0.0498358388014027	0.225697541182542
263	ZFAT	0.247928109960712	4.05985607594866	3.82310348362335	0.0505505250697086	0.227472251951565
264	CYB5D2	-0.784802682900171	0.751082486443691	3.81862755442728	0.0506857392216855	0.227789585124789
266	SULF1	0.221675603148912	4.0399003020894	3.77825741378929	0.0519227088412866	0.231152479994303
267	HERC5	0.424099862410364	2.74910508876036	3.74030101055252	0.0531148758126418	0.234358407531907
268	QARS	-0.804877629892429	0.814000833319915	3.72558243156648	0.0535849366441701	0.235604573670937
269	SH2B2	-0.456077622154494	2.21962554542998	3.70730110885014	0.0541749224891861	0.237146991536435
270	UNG	-0.648304330183215	0.764092897020071	3.70715750814593	0.0541795840064267	0.23715122912813
271	TMEM37	-0.390661073235438	2.16410944385362	3.66610380312069	0.0555298501458298	0.240795029321053
272	CDYL	0.260091166866267	3.3141532023152	3.65311919406164	0.0559643086104179	0.241940958209429
273	CCDC18	0.367804673983279	2.49418737025798	3.65066769613674	0.0560467383655135	0.242151944783773
274	PRPF3	-0.325323932379133	2.75145980283423	3.64637661256898	0.0561913329983219	0.242500561290628
275	ARHGEF26	0.675775850070616	1.14143895164918	3.61805403969132	0.0571556901181001	0.244754964826541
276	UBN1	-0.331872575267544	3.13036211748053	3.6065043420321	0.0575539757534596	0.245836690554243
277	RP11-730A19.9	-0.95123089979743	-0.125361543104453	3.59362008478449	0.0580017635104798	0.247058429929148
